cve_periodo,cve_institucion,cve_estado,cve_TEC,dat_id_credito_met_cnbv,dat_rfc,dat_responsabilidad_total
201611,40154,9,2,9,7,38228590
201611,40150,31,3,2,2,16261670
201611,40112,24,2,2,2,11335849
201611,40152,11,1,1,1,5027858
201611,40062,16,4,6,3,41825710
201611,40127,999,5,4,3,4555369490
201611,40137,9,1,12,12,46373706
201611,40062,19,1,1454,601,593913601
201611,40014,11,4,261,56,3765030683
201611,40136,29,1,1,1,10327764
201611,40042,9,4,112,71,5574269394
201611,40044,11,4,38,27,2342151437
201611,40156,23,1,1,1,10005093
201611,40012,13,4,182,16,1771805487
201611,40113,15,4,34,28,1359271040
201611,40062,25,2,150,49,96010744
201611,40060,11,2,18,8,86343180
201611,40133,21,4,4,2,541899298
201611,40044,12,3,1,1,10054432
201611,40112,14,2,24,10,70422677
201611,40030,10,4,75,6,291283173
201611,40128,21,4,1,1,834073
201611,40012,14,3,950,134,1090153508
201611,40133,24,1,7,7,9715073
201611,40042,11,2,15,12,73697824
201611,40014,9,2,6222,3745,10875985658
201611,40044,8,3,21,12,189867507
201611,40002,25,4,97,38,4205428709
201611,40133,1,4,1,1,6030556
201611,40147,26,1,51,35,105485460
201611,40156,6,1,1,1,5026212
201611,40132,4,2,51,7,90067055
201611,40044,7,4,3,2,46127726
201611,40113,29,2,3,3,16067510
201611,40036,18,1,81,73,4617554
201611,40137,9,3,4,4,48791053
201611,40138,7,4,2,1,85571486
201611,40137,8,1,1,1,13194373
201611,40044,10,1,5,3,38204223
201611,40132,1,2,2,2,5087075
201611,40143,28,4,2,1,13590149
201611,40133,1,1,3,2,1156625
201611,40145,5,4,9,4,165641033
201611,40021,11,1,1271,502,125530371
201611,40132,5,4,8,2,606219669
201611,40150,6,1,9,3,37104334
201611,40138,2,3,1,1,9560208
201611,40150,13,2,3,2,13995344
201611,40036,15,2,201,134,101232578
201611,40059,3,4,5,4,633878608
201611,40131,10,2,5,2,1159120
201611,40131,9,3,6,1,1290969
201611,40072,18,2,285,159,204380831
201611,40021,30,3,69,9,85745240
201611,40044,2,1,10,8,88852110
201611,40156,14,1,2,2,22639204
201611,40154,19,2,2,2,34281478
201611,40044,30,4,56,22,3068915249
201611,40030,29,1,1,1,985292
201611,40036,31,2,35,25,39657770
201611,40147,10,1,3,1,10581626
201611,40136,15,2,14,10,68956938
201611,40150,1,1,4,1,13131523
201611,40147,7,4,4,1,60986596
201611,40136,13,4,5,3,235988872
201611,40138,13,2,1,1,5853580
201611,40030,26,4,135,15,491871538
201611,40030,32,1,139,38,53737639
201611,40131,13,1,114,110,1696368
201611,40060,25,4,7,3,184795676
201611,40036,999,1,5,2,6322191
201611,40132,13,1,8,4,55566185
201611,40012,1,4,711,20,1264751040
201611,5,6,4,3013,33,5281020962
201611,40156,8,4,1,1,35165984
201611,40136,14,4,11,7,431826545
201611,40156,9,3,18,16,289705481
201611,40030,32,2,176,39,98613710
201611,40058,8,4,69,33,1489208081
201611,40138,14,2,151,16,128985588
201611,40058,7,2,6,6,29693564
201611,40060,23,2,10,5,62413004
201611,40062,8,2,131,49,55988934
201611,40002,8,2,1237,990,814150016
201611,40072,17,1,194,169,59760854
201611,40002,6,4,25,9,806147410
201611,40030,30,2,208,63,287038748
201611,40133,19,2,9,8,48043643
201611,40062,15,1,278,131,126310005
201611,40136,23,3,1,1,2920
201611,40112,5,1,1,1,3618419
201611,40127,19,4,4,2,183341281
201611,40138,22,2,12,1,1980655
201611,40133,20,1,1,1,156568
201611,40112,3,3,1,1,10028988
201611,40147,13,4,7,2,52514806
201611,40060,24,1,26,15,94357138
201611,40030,29,3,1,1,2997384
201611,40113,19,1,37,36,56932951
201611,40131,26,2,1,1,38220
201611,40150,18,1,1,1,18425878
201611,40014,9,1,21359,15633,16833227758
201611,40012,17,1,2892,2189,650571484
201611,40014,13,3,15,7,90698860
201611,40131,27,1,232,225,4678282
201611,40062,2,3,4,3,6755545
201611,40014,8,2,693,437,1414540346
201611,40113,16,4,6,3,374296149
201611,40154,6,2,13,8,37990857
201611,40112,13,4,2,1,4136000
201611,40036,30,1,440,397,49124550
201611,40058,26,3,29,17,98883904
201611,5,32,1,3944,2573,1165025154
201611,40014,17,3,49,11,122672322
201611,40014,21,2,632,371,1020845189
201611,40014,22,1,733,547,669043971
201611,40021,19,5,1,1,9011795
201611,40012,21,4,2754,55,6472018308
201611,40014,19,1,2677,1936,2082726417
201611,40058,27,2,5,4,455009
201611,40113,31,3,12,7,53947709
201611,40128,9,2,61,44,183988812
201611,40021,20,4,55,4,112460702
201611,40058,28,1,357,267,286456069
201611,40059,27,3,2,2,25655827
201611,40037,30,2,1,1,6741181
201611,40036,29,2,9,9,6744218
201611,40058,2,3,54,20,134312639
201611,40133,8,1,2,2,19170892
201611,40059,2,4,3,3,304647146
201611,40044,30,1,28,21,51548489
201611,40138,10,2,1,1,2509094
201611,40137,9,4,13,9,424658422
201611,40147,4,1,3,3,15222134
201611,40058,1,4,24,7,413913620
201611,5,6,3,247,34,448330583
201611,5,8,1,11277,7201,5871743514
201611,40136,12,2,1,1,66670
201611,40131,10,1,113,104,8720772
201611,40058,1,1,171,122,104773977
201611,40106,19,4,10,7,2623945738
201611,40131,9,2,50,17,65592302
201611,40147,16,2,3,2,10191737
201611,40030,19,1,819,204,574970825
201611,40058,22,5,1,1,28050219
201611,40072,32,3,41,19,61444905
201611,5,19,3,3415,466,7838461648
201611,40112,9,1,29,15,132347273
201611,40036,23,3,2,2,16968793
201611,40002,8,4,132,32,2917951226
201611,40113,10,3,1,1,3520976
201611,40143,16,1,1,1,7339213
201611,40058,19,2,4471,2277,5891829698
201611,40112,8,2,4,4,6771919
201611,40002,8,1,296,246,299010871
201611,40058,32,1,28,16,38744370
201611,5,999,2,172,23,153253809
201611,40042,29,2,1,1,2643132
201611,40002,10,3,25,12,98172361
201611,40112,13,2,2,1,8590181
201611,40030,26,3,38,17,115769609
201611,40113,16,2,21,19,43451502
201611,40002,12,4,4,1,5549843
201611,40012,24,2,561,248,408400820
201611,40136,25,4,2,2,54160640
201611,5,999,5,4,3,4555369490
201611,40136,19,4,6,6,227264018
201611,40132,23,2,1,1,1070637
201611,40037,32,4,1,1,464110507
201611,40059,30,4,2,2,59151822
201611,40059,31,3,2,2,6017355
201611,40044,32,1,2,2,606195
201611,40036,28,4,7,6,2138097961
201611,40002,999,4,13,6,1492410716
201611,40036,5,1,245,218,21503856
201611,40133,22,2,5,5,23934867
201611,40030,25,4,397,44,2503558099
201611,40042,11,4,1,1,40126842
201611,40106,11,3,2,1,28726897
201611,40058,18,2,13,8,7637586
201611,40132,9,3,40,16,157425033
201611,40058,17,3,1,1,5032317
201611,40131,31,2,7,7,85002
201611,40137,11,4,2,2,31253566
201611,40131,32,1,115,110,1805619
201611,40058,16,4,19,12,282029522
201611,40042,14,1,9,8,16781212
201611,40102,15,3,6,4,31314802
201611,40110,19,4,11,9,1423084442
201611,5,13,5,1,1,371920845
201611,40044,14,3,19,15,186737691
201611,40145,5,1,2,1,919568
201611,40132,31,1,20,13,45078979
201611,40136,14,2,3,3,49877108
201611,40132,11,1,30,6,62111753
201611,40012,28,4,1115,34,3450752211
201611,40021,4,4,26,9,773822669
201611,40002,1,3,17,11,154462953
201611,5,19,1,31769,17806,13079028844
201611,40072,27,3,16,10,25715308
201611,40002,3,1,166,131,66690659
201611,40012,31,1,2379,1629,710669275
201611,40036,18,3,1,1,12600004
201611,40021,6,2,156,72,42530671
201611,40044,5,2,21,17,237337191
201611,40136,1,2,3,3,163517
201611,40036,17,4,3,3,36654
201611,40021,7,1,407,178,84323364
201611,40072,30,3,100,37,206873052
201611,40072,999,1,2,2,156462
201611,40002,10,1,134,111,73178497
201611,40156,30,4,1,1,90056814
201611,40147,21,4,1,1,71267213
201611,40072,29,4,10,6,33663840
201611,40002,8,3,16,13,155196039
201611,40113,20,3,1,1,1041716
201611,40072,31,2,651,371,619161177
201611,40030,21,3,102,9,131776961
201611,40147,24,1,2,1,6064028
201611,40036,26,4,45,12,639327214
201611,40147,27,1,2,2,3368797
201611,40113,21,2,32,29,60139232
201611,40002,9,2,9966,7938,8976036717
201611,40072,6,1,281,215,120119425
201611,40014,8,1,1932,1463,1906296584
201611,40132,19,4,18,7,1846797961
201611,40014,6,3,28,16,98441219
201611,40021,14,2,2940,760,896315472
201611,40106,9,4,8,7,768526509
201611,40060,14,2,221,80,455296894
201611,40138,23,2,1,1,1979910
201611,40060,15,1,8,8,12966946
201611,40133,21,1,4,4,2445810
201611,40072,27,2,236,123,215948879
201611,40131,21,3,15,1,4536571
201611,40138,21,4,1,1,1472755
201611,40044,21,3,13,9,164887800
201611,40132,22,1,8,6,10267248
201611,40151,15,2,1,1,41065885
201611,40012,9,2,13778,5136,9784811010
201611,40021,12,4,12,3,84603519
201611,40021,5,4,721,22,1135753540
201611,40060,16,2,1,1,6783643
201611,40036,15,1,647,571,144404998
201611,40036,14,2,214,148,176828035
201611,40021,17,1,745,291,67400710
201611,40147,28,2,3,2,15150164
201611,40042,13,1,1,1,300047
201611,40014,4,3,15,7,79654309
201611,40113,24,3,4,3,1130439
201611,40002,26,4,115,43,4563314610
201611,40131,27,2,4,4,94731
201611,5,11,3,2480,229,3312211095
201611,40131,5,4,5,1,41218138
201611,40113,23,4,16,8,234655858
201611,40147,29,3,1,1,655844
201611,40044,15,1,44,35,101863413
201611,40136,11,1,2,2,2878924
201611,40012,6,3,112,10,27066647
201611,40143,21,4,4,3,97102354
201611,40143,23,2,1,1,13951074
201611,40154,4,2,4,3,3801974
201611,40062,21,4,2,2,2523792
201611,40058,18,1,12,8,2682150
201611,40044,14,2,58,44,306945727
201611,40154,5,1,2,2,6279716
201611,40062,24,1,30,11,6191067
201611,40112,15,4,32,10,453310329
201611,40152,24,1,5,2,28253528
201611,40154,2,2,7,4,43704438
201611,40113,12,4,1,1,20004902
201611,40036,22,1,307,271,32220677
201611,40036,20,3,2,1,2360665
201611,40030,15,2,417,141,441090670
201611,40154,1,3,3,1,31807868
201611,40002,5,1,275,231,151588571
201611,40021,15,4,2194,71,8078605124
201611,40072,3,3,18,5,27890904
201611,40060,24,4,148,2,19064175
201611,5,10,1,5269,2306,1447589536
201611,40062,14,2,575,228,351880475
201611,40072,12,3,7,5,3101610
201611,40060,1,1,1,1,1753713
201611,40062,6,4,123,1,39203543
201611,5,9,2,46629,17117,49372181171
201611,5,8,3,637,113,1735608122
201611,5,28,3,1013,120,1662296451
201611,40072,14,1,2586,1914,1058301301
201611,40113,7,2,18,10,79133639
201611,40113,6,3,1,1,202848
201611,5,4,1,2009,1280,795019272
201611,40112,31,4,6,2,97740880
201611,40072,15,3,227,109,535040826
201611,40136,25,1,1,1,1465100
201611,40137,21,4,1,1,10006757
201611,40012,9,3,7022,525,4148774317
201611,40072,32,4,20,13,164657427
201611,40113,18,2,23,18,55433205
201611,40072,7,3,38,22,123303809
201611,40062,1,4,1,1,65017286
201611,40072,6,4,15,7,83411086
201611,40150,16,3,1,1,6720961
201611,40062,3,2,1,1,886512
201611,40012,11,1,9833,6833,3006901227
201611,40012,16,2,1216,481,635617289
201611,5,1,2,2560,938,2433311872
201611,40128,22,4,8,1,8202745
201611,40014,12,4,9,3,170512870
201611,40012,15,3,1210,123,1223512953
201611,40138,27,2,2,2,13541831
201611,40112,27,4,324,1,38581785
201611,40036,23,2,49,28,56689678
201611,40014,16,4,118,35,2839992359
201611,5,30,3,1496,157,2525863535
201611,40014,12,2,172,108,211044659
201611,40030,23,2,3,2,16295340
201611,40036,28,3,1,1,117910
201611,40030,15,4,233,32,2053859236
201611,40036,22,3,6,5,34573949
201611,40030,24,1,626,149,399943499
201611,40012,23,2,344,113,293876797
201611,40012,15,1,22747,16674,6276567760
201611,40060,31,1,8,6,77481621
201611,40137,11,2,2,2,5813297
201611,40131,8,3,2,1,8415680
201611,40044,27,4,10,8,575196683
201611,40058,3,2,11,7,8198626
201611,5,31,4,2231,103,13210412138
201611,40132,8,2,10,4,69398534
201611,5,7,2,2687,1440,2217971000
201611,40058,31,3,7,3,85362311
201611,40021,31,4,401,24,855898259
201611,40138,8,4,1,1,27082430
201611,40132,9,1,112,66,246921801
201611,40030,16,4,425,42,2858632078
201611,40058,17,4,1,1,106557
201611,40147,19,2,8,2,17759935
201611,5,18,4,83,19,1943365316
201611,40002,7,2,1069,850,625232067
201611,40058,18,3,1,1,353325
201611,40036,22,4,62,10,261950016
201611,40030,18,2,139,38,67778022
201611,40143,9,5,1,1,18691014
201611,40002,10,2,377,316,284630048
201611,40036,24,2,30,25,73165811
201611,40127,17,4,1,1,2618369386
201611,40059,24,4,9,7,271515496
201611,40143,15,2,15,8,57719675
201611,40128,19,3,2,1,42695242
201611,40062,3,1,1,1,8300000
201611,40062,1,3,6,3,8500382
201611,40113,9,4,111,72,4584534073
201611,40154,1,1,1,1,161945
201611,40112,10,4,3,2,132409168
201611,5,30,2,5817,2573,5111776288
201611,40002,6,2,276,242,163809137
201611,40021,21,2,742,278,319354559
201611,40156,24,1,1,1,5028712
201611,40014,15,4,557,136,8381369157
201611,40014,14,5,3,1,94175125
201611,40012,17,4,6570,14,907283420
201611,40102,13,3,1,1,20158548
201611,40112,11,3,1,1,10007290
201611,40150,21,1,4,2,24569874
201611,5,28,4,3170,133,24979797715
201611,40062,5,3,48,10,37841272
201611,40138,32,3,3,1,2824401
201611,5,21,5,6,2,2187607685
201611,40030,7,2,23,13,55412604
201611,40002,4,3,5,4,36132172
201611,40058,7,3,2,2,30188354
201611,40036,8,4,75,11,377979754
201611,5,28,1,10050,6258,4021467714
201611,40072,19,2,4741,2696,3478943615
201611,5,19,4,93849,691,2.32314E+11
201611,40138,28,3,86,1,6650453
201611,40154,31,3,3,1,19773960
201611,40036,29,1,105,92,11741953
201611,40072,29,3,6,3,13647063
201611,40012,8,3,213,36,308607087
201611,40133,19,3,1,1,3001482
201611,40002,14,1,846,706,785510670
201611,40021,15,1,2540,1199,386993306
201611,40072,28,4,96,36,6941599371
201611,40042,19,3,10,6,83350077
201611,40150,17,4,2,1,7532605
201611,40132,21,2,18,10,29761800
201611,40014,7,2,293,202,347824720
201611,40102,15,2,18,15,121573441
201611,5,21,4,4100,153,36668027922
201611,5,23,2,1761,848,1800063321
201611,40021,14,4,3901,88,5161706126
201611,40042,14,4,3,3,36758874
201611,40021,8,1,1121,563,126830778
201611,40060,14,4,71,31,2805713574
201611,40042,16,2,5,4,22453691
201611,40044,17,3,1,1,38236860
201611,40102,19,2,2,1,12402742
201611,40030,7,3,27,3,89479280
201611,40030,9,1,2594,623,1803409524
201611,40021,7,2,126,93,72531949
201611,40014,30,4,409,64,5075121612
201611,40014,31,3,76,25,169367076
201611,40014,32,4,5,4,13014210
201611,40138,9,1,600,31,220372936
201611,40014,5,2,530,339,903346136
201611,40150,23,3,1,1,17555319
201611,40062,19,3,246,70,609818697
201611,40136,28,4,4,4,20803127
201611,40150,22,4,1,1,1610323
201611,40012,8,1,5268,3811,1753340498
201611,40059,16,4,2,2,5329902
201611,40113,26,1,173,138,169166578
201611,40154,2,4,2,2,30531116
201611,40060,9,2,27,18,50310912
201611,40060,6,2,3,1,70175
201611,40154,1,2,1,1,355712
201611,40131,7,2,1,1,61198
201611,40143,26,2,2,2,5550749
201611,40131,31,1,291,285,4018508
201611,40002,27,3,16,10,81863702
201611,5,10,4,576,62,9341543059
201611,5,9,5,541,67,61144946417
201611,40002,999,1,6,4,6367966
201611,40132,4,4,6,4,371314325
201611,40138,27,3,2,2,39800408
201611,40132,30,1,1,1,1006481
201611,40133,25,2,5,4,16655210
201611,5,13,1,6690,4304,2360884185
201611,5,12,2,1418,699,851935650
201611,40131,26,3,1,1,10344
201611,40147,30,2,6,3,17751511
201611,40133,26,1,13,10,4468594
201611,40150,24,2,2,2,10867770
201611,40147,25,4,6,3,64836617
201611,40030,13,4,36,8,930140471
201611,40021,16,3,471,9,45142860
201611,40072,2,4,174,44,2612235084
201611,40113,14,2,99,73,324190563
201611,40112,9,4,5235,55,4284579871
201611,40002,32,3,5,3,20160343
201611,40113,21,1,71,65,77039289
201611,40154,26,1,6,5,31210191
201611,40002,2,4,77,36,5586146007
201611,40021,18,1,240,95,16699270
201611,40002,31,4,23,13,1597069262
201611,40036,21,2,78,64,76443008
201611,40113,13,3,3,2,5349234
201611,40108,9,2,5,5,114266251
201611,40113,19,3,18,15,128488592
201611,40152,22,3,1,1,4764234
201611,40154,25,2,95,53,299214704
201611,40012,19,1,10191,6721,3099261242
201611,40062,11,2,56,20,23400240
201611,40030,1,2,657,125,569953905
201611,40036,5,4,8,4,95900165
201611,40072,11,1,1161,908,557274723
201611,40036,1,2,33,25,8262182
201611,40037,9,1,5,5,58240174
201611,40044,25,2,26,17,163823384
201611,40042,30,4,1,1,138435081
201611,40102,28,3,1,1,20169897
201611,40030,2,1,145,76,43977388
201611,40102,1,4,2,1,30302392
201611,40044,26,1,15,11,98531576
201611,40072,23,2,299,207,210963490
201611,40072,1,1,490,368,198549465
201611,40014,2,3,97,48,254650165
201611,5,19,2,22594,7450,23232134310
201611,5,18,3,434,19,357389531
201611,5,24,3,1611,68,1065448947
201611,5,17,4,7993,42,5053742027
201611,40021,27,3,15,8,74670480
201611,40112,4,4,7,3,283055966
201611,40147,7,3,2,1,16375651
201611,40036,1,4,3,3,544751
201611,40072,4,1,231,193,48693128
201611,40037,2,4,1,1,67323282
201611,40072,3,2,487,218,248679304
201611,40062,5,1,318,142,49019080
201611,40072,1,4,30,17,525250815
201611,40030,24,4,291,21,1951141816
201611,40072,24,4,87,25,1320825267
201611,40002,28,4,59,27,4161442514
201611,40042,9,3,65,41,528438790
201611,40138,6,1,265,2,4475994
201611,40014,26,2,557,332,816271858
201611,40014,21,4,203,40,7729656950
201611,40072,11,2,1094,735,917053434
201611,40150,3,2,3,1,13955881
201611,40156,10,4,1,1,49015264
201611,40145,7,3,1,1,25005607
201611,40012,29,1,1145,895,311196480
201611,40147,7,1,156,133,17250479
201611,5,3,3,246,17,202166011
201611,40072,15,1,1956,1549,692852758
201611,40156,11,3,1,1,3320490
201611,40059,8,4,1,1,9203
201611,40012,22,5,8,1,307508634
201611,40072,10,3,57,18,102058504
201611,40113,2,4,3,3,84760420
201611,40012,23,4,5533,40,15767835286
201611,40156,9,2,16,14,239140310
201611,40059,9,3,29,23,267754725
201611,40014,24,4,345,21,2318630235
201611,40112,27,3,148,1,11260921
201611,40002,15,3,156,100,943875281
201611,40131,17,1,86,83,2584069
201611,40002,16,2,1276,1035,733339407
201611,40030,4,1,2,1,712508
201611,40147,7,2,7,3,14414396
201611,40012,30,1,6774,5113,2145879336
201611,40133,15,1,22,18,64741371
201611,40012,32,2,347,165,256104210
201611,40036,7,4,5,5,362370
201611,40110,24,4,2,1,287101272
201611,40014,28,4,187,26,2056756295
201611,40062,14,4,23,8,169017681
201611,40143,4,1,1,1,4316118
201611,40127,11,4,1,1,279500000
201611,40012,29,2,72,51,51823569
201611,40012,4,4,44,14,1406295273
201611,40044,3,3,1,1,45149219
201611,40002,14,4,286,121,9122417279
201611,40002,17,1,188,157,200626640
201611,40072,3,1,495,360,106211711
201611,40002,30,4,217,55,4764656871
201611,40030,18,3,24,4,22980820
201611,40138,24,2,105,8,12823372
201611,40138,4,2,2,2,21503324
201611,40021,22,4,178,18,1303185640
201611,40131,21,4,1,1,19786
201611,40133,21,2,6,5,33575031
201611,40108,11,2,3,3,69844696
201611,40044,21,4,28,16,3151956336
201611,40136,4,4,3,2,138349881
201611,40002,1,4,16,10,921408521
201611,40132,23,1,1,1,5008244
201611,40037,27,1,1,1,9044344
201611,40133,1,2,3,3,7293443
201611,40108,9,4,12,10,3153873126
201611,40044,23,2,31,18,114697462
201611,40152,15,4,2,1,59418245
201611,40062,19,2,2140,756,1578298410
201611,40143,7,1,1,1,616259
201611,40059,32,4,1,1,90516816
201611,40133,8,2,1,1,831518
201611,40136,11,4,9,6,234575389
201611,40112,32,4,4,2,192979008
201611,40072,19,1,3635,2678,1209796269
201611,40147,11,1,6,5,3731179
201611,40030,9,2,1693,459,1672887127
201611,40138,9,4,559,8,301812956
201611,40036,14,3,2,2,313780
201611,40133,9,1,79,53,157928394
201611,40156,5,4,3,3,90340932
201611,40132,7,4,1,1,6094008
201611,40138,11,2,40,3,10679713
201611,40021,32,1,381,107,18838983
201611,40132,9,2,133,78,479051023
201611,40128,11,1,2,1,3784331
201611,40132,9,4,231,42,8840941228
201611,40030,28,2,272,75,256509603
201611,40030,22,5,8,1,307512632
201611,40133,9,3,4,3,57162620
201611,40030,23,4,2,2,50166690
201611,40030,25,2,1281,287,1078454107
201611,40042,32,3,1,1,22170585
201611,40062,15,2,305,128,175292431
201611,40030,1,3,100,16,207469128
201611,40102,2,2,1,1,4017173
201611,40133,8,4,2,2,12196942
201611,40030,26,1,291,113,195212884
201611,40036,9,1,2706,2246,653669413
201611,40036,6,4,1,1,33637
201611,40037,9,2,16,14,220583320
201611,40036,5,2,58,48,10462110
201611,40058,7,1,8,4,933219
201611,40042,30,2,1,1,5357352
201611,40137,15,1,2,2,18370345
201611,40036,29,4,1,1,45357
201611,40106,21,1,1,1,10212656
201611,40102,22,4,2,1,58219003
201611,40131,11,4,1,1,8095
201611,40030,31,3,2,1,10041221
201611,40058,8,1,579,445,385106668
201611,40131,14,1,241,209,24343961
201611,40014,22,4,224,33,3152005024
201611,40044,8,1,23,19,142210099
201611,40012,26,2,695,303,818271762
201611,40012,27,1,2374,1640,740558082
201611,40147,4,2,1,1,5395751
201611,40133,12,1,1,1,374670
201611,40145,5,3,1,1,5001330
201611,40059,8,2,2,2,11869546
201611,40136,15,3,7,5,111291630
201611,40060,26,2,1,1,4297499
201611,40143,9,4,79,35,2294532672
201611,40145,15,4,2,2,20894611
201611,5,7,4,361,59,2810194899
201611,40072,16,2,554,302,588600299
201611,40132,21,1,9,8,29728098
201611,40147,16,1,4,3,966753
201611,40072,14,4,452,136,5002981571
201611,5,3,2,1578,789,903585647
201611,40030,28,4,35,12,699242405
201611,40002,9,1,4015,3249,4133759220
201611,5,30,1,13630,8969,5414585354
201611,5,1,4,2866,61,8318590010
201611,40112,2,4,4,3,2051550
201611,40132,20,2,2,1,1370588
201611,40133,22,4,2,1,20503865
201611,40131,1,1,15,15,264203
201611,5,2,1,10806,7104,4041348958
201611,40113,30,4,8,6,92821588
201611,40059,19,4,27,19,644158529
201611,40113,16,1,71,53,91074864
201611,40030,19,4,584,108,7488136363
201611,40014,18,3,13,8,51652342
201611,40036,27,2,64,56,12392878
201611,40072,7,2,627,400,533096826
201611,40128,14,4,40,8,274892222
201611,40154,25,4,6,6,196723695
201611,40110,9,4,13,11,2899363077
201611,40014,26,1,1445,1067,1058209282
201611,40112,11,1,1,1,1006834
201611,40113,11,4,12,6,624870219
201611,40150,16,1,3,3,5513746
201611,40147,18,2,6,2,99326
201611,40152,24,3,5,3,25547021
201611,40150,12,2,2,1,10503407
201611,40154,31,1,1,1,387713
201611,40154,28,4,7,1,45522007
201611,40044,1,3,9,4,58029386
201611,40012,21,5,4,1,223991604
201611,40132,17,2,8,4,23009683
201611,40136,28,1,5,3,7951212
201611,40062,25,4,1,1,200000
201611,40058,19,1,6642,4677,3008947179
201611,40102,23,1,1,1,9022568
201611,40062,26,3,9,2,3480657
201611,40138,31,3,3,1,42106455
201611,40102,11,4,1,1,12500000
201611,40131,9,4,30,5,766846915
201611,40137,14,1,6,6,17306473
201611,40106,9,2,4,2,54013862
201611,5,14,4,17122,516,64553109123
201611,40002,23,3,17,9,111001744
201611,40131,11,2,11,7,702366
201611,5,16,2,5943,2166,4948881438
201611,40147,2,2,3,2,2798805
201611,40014,28,2,650,412,913409753
201611,40072,28,2,1215,643,1100396169
201611,40044,4,3,3,1,44208809
201611,40113,23,1,19,17,28779992
201611,5,18,2,1411,477,909832501
201611,40030,32,3,19,4,32350054
201611,40036,19,2,121,81,96237294
201611,40021,999,2,128,10,7936876
201611,40044,12,1,5,3,1238796
201611,40012,30,2,1010,448,724162552
201611,40113,20,4,3,1,66037215
201611,40030,13,2,173,53,147621280
201611,40002,32,1,74,63,37635781
201611,40014,26,4,270,42,1769745978
201611,40072,25,5,12,1,734833179
201611,40143,19,2,2,2,1681798
201611,40147,25,3,3,2,31322674
201611,40156,24,4,1,1,5027879
201611,40147,21,1,23,13,22927754
201611,40062,999,2,1,1,9000000
201611,40036,28,2,41,33,9754872
201611,40036,27,3,3,2,14135668
201611,40147,20,2,3,1,2754746
201611,40145,24,3,1,1,15003781
201611,40072,4,3,16,8,42397422
201611,40021,17,3,9,2,4892062
201611,40143,15,3,3,3,40680496
201611,40112,16,4,4,2,292230360
201611,5,24,1,7190,4344,2817315575
201611,40014,5,4,110,38,3707348038
201611,40102,13,4,3,2,103004260
201611,5,22,3,806,88,1488866275
201611,40128,17,2,3,1,11688617
201611,40150,14,4,21,9,132401619
201611,40012,10,1,3127,1174,533683946
201611,40072,30,2,678,381,694952930
201611,40072,26,3,47,23,186261718
201611,40072,31,1,655,482,304306846
201611,40150,16,2,4,3,25005219
201611,40002,2,1,393,315,365547810
201611,40138,30,3,8,4,83924678
201611,40072,5,1,1261,932,405313542
201611,40062,9,4,76,17,655183279
201611,40072,24,1,878,686,295573542
201611,40014,1,4,110,12,683414973
201611,40147,32,1,5,1,3131022
201611,40014,4,1,315,263,183826936
201611,40036,32,2,10,9,950924
201611,40143,5,1,1,1,64187
201611,40044,27,2,6,3,34254701
201611,40156,15,1,3,3,35788963
201611,40112,5,3,16,1,14154531
201611,40152,19,1,121,80,564973696
201611,5,4,3,116,18,331466888
201611,40102,21,2,1,1,4012700
201611,40044,10,2,8,5,48690409
201611,40021,3,4,10,4,243386535
201611,40021,4,3,56,3,12563288
201611,40106,15,4,3,3,87751645
201611,40021,6,1,313,140,27956227
201611,40021,32,4,5,1,50178196
201611,40002,19,2,2252,1857,2302710666
201611,5,17,2,2060,937,1707320201
201611,40113,29,1,10,10,7442644
201611,40138,21,1,43,1,71532
201611,40112,24,3,2,1,8209320
201611,40112,3,4,6,1,656519702
201611,40112,5,2,5,2,20049067
201611,40133,16,3,1,1,10021278
201611,40059,15,1,5,4,45570118
201611,40030,999,2,1,1,1005560
201611,40150,8,4,4,2,22319425
201611,40021,6,4,1673,6,586255034
201611,40113,6,1,4,3,5256783
201611,40113,28,2,114,96,274498418
201611,40138,19,3,9,7,111533218
201611,5,11,2,13827,3709,10252806160
201611,40113,4,3,8,4,42088857
201611,40136,22,2,2,2,2121351
201611,5,13,3,126,31,469622449
201611,40150,9,3,15,7,138976241
201611,40036,26,2,121,92,38430923
201611,40132,17,1,1,1,2399440
201611,40150,9,4,24,13,233601489
201611,40136,15,4,14,13,368651680
201611,40062,11,4,3,2,32700000
201611,40060,22,2,3,2,3422247
201611,40044,25,1,9,6,8418474
201611,40154,26,2,11,8,91974755
201611,40021,24,3,143,2,10300194
201611,40136,18,1,1,1,141712
201611,40002,16,1,455,362,312660595
201611,40021,20,1,966,354,62999494
201611,40138,19,1,476,13,89377100
201611,40002,13,1,229,197,162488015
201611,40002,13,4,10,6,609339038
201611,40036,24,4,52,12,641392880
201611,40002,14,3,143,88,949484210
201611,40044,22,4,29,11,1337611048
201611,40062,5,4,25,11,1362477969
201611,40112,30,4,43,2,239464449
201611,40062,13,2,11,5,14910431
201611,40131,7,1,15,14,305159
201611,40131,5,3,8,3,23922107
201611,40002,26,2,1187,999,1190369914
201611,40072,15,4,247,107,8499355104
201611,40021,26,3,104,15,77678427
201611,40058,29,2,2,1,1053248
201611,40021,28,4,721,23,2065277940
201611,40156,1,4,1,1,20073147
201611,40156,5,3,1,1,35165984
201611,40002,18,4,4,1,168634450
201611,40058,27,4,5,2,60389466
201611,40138,5,4,2,1,93271292
