cve_periodo,cve_institucion,cve_estado,cve_TEC,dat_id_credito_met_cnbv,dat_rfc,dat_responsabilidad_total
201512,5,17,2,1867,816,1459392999
201512,5,15,4,10896,392,72211491866
201612,040012,32,2,351,166,255746933
201512,040021,28,4,551,11,1478131384
201512,040072,19,1,1805,1358,869772894
201612,040044,4,2,7,4,27978728
201512,5,13,3,124,31,507589177
201512,5,14,2,19626,6076,17107031167
201512,5,12,4,54,9,1238478867
201612,040021,5,4,680,23,2737993712
201512,040072,14,3,243,129,1059876446
201612,040012,21,3,681,55,562324604
201612,5,25,4,37620,179,40951849469
201612,5,26,3,765,116,2143279847
201612,040021,12,4,15,3,95252819
201612,040014,21,1,1682,1244,1335889889
201512,040072,9,1,3306,2533,2680667809
201612,040014,19,3,274,117,1023060512
201612,040014,12,1,943,693,469535350
201612,040036,5,1,237,212,29860437
201612,040021,4,1,276,108,32501056
201512,040014,29,3,10,4,53800377
201512,040021,31,2,757,240,189911703
201612,040021,1,4,1376,12,537431494
201512,040002,32,1,69,58,26729668
201512,040021,29,4,19,3,351359915
201612,040044,28,3,7,5,70905680
201512,040072,7,2,553,370,531050279
201612,040021,14,3,796,43,376286084
201612,040044,22,1,20,15,65411137
201512,5,24,2,3134,1231,3053910660
201512,040014,3,3,33,4,28031588
201512,040044,19,3,26,19,351849793
201612,040012,12,3,84,11,115155584
201512,5,23,3,560,45,732301305
201512,040044,21,1,9,8,47494023
201612,040044,21,1,29,23,52210336
201512,040021,10,3,29,11,63806101
201612,040014,11,2,917,541,1485842496
201512,040014,5,1,1034,755,674318197
201512,040012,11,3,977,60,455496838
201512,040014,9,3,832,346,2670194806
201612,040072,5,2,1285,705,1010700949
201512,040014,11,1,1946,1372,1342945357
201612,040036,32,3,1,1,109812
201512,040002,29,4,8,5,290887188
201512,040002,25,2,1372,1111,1246804721
201512,040021,999,4,2,1,1342608888
201512,040002,31,2,629,524,364297216
201612,040044,7,4,3,2,45468612
201612,040012,22,5,8,1,309752489
201612,040012,23,4,6348,40,15996433738
201612,040014,21,4,191,40,6269845443
201512,040036,3,5,1,1,198272954
201612,040044,29,2,2,1,307184
201512,040021,32,1,553,134,21100465
201612,040012,25,2,1207,347,910373689
201512,040002,27,3,18,12,102590911
201512,040002,28,2,779,651,482173907
201512,5,9,5,614,76,58502221234
201612,5,13,2,2070,1093,1738992869
201612,040021,3,2,138,62,58270656
201512,5,12,2,1333,592,770346232
201512,5,13,1,6048,3869,2060165171
201612,5,6,3,233,31,441686445
201612,5,14,1,34987,21480,14479422315
201612,5,8,1,11135,7168,5882278056
201512,040014,32,3,17,9,41467834
201512,5,6,2,1400,537,1109667984
201512,040014,16,1,1393,935,888955038
201512,040012,14,5,12,2,255926560
201612,040014,5,3,68,38,288119156
201512,040012,21,1,7570,5731,2227506020
201512,040012,17,2,297,160,242031426
201512,5,3,5,17,4,917878011
201512,040014,18,2,120,76,165639962
201612,040014,9,2,6242,3755,11014898149
201512,5,29,2,621,170,358524339
201512,5,28,3,1216,120,1688494730
201612,040014,4,4,35,8,1719044643
201612,040021,16,1,1295,489,91275351
201512,040012,18,4,17,6,934317206
201612,040021,13,4,166,7,1284848812
201512,040021,20,1,1344,415,66483812
201612,040014,8,3,80,41,463691753
201612,040014,12,2,170,108,214287539
201612,040012,7,3,243,24,99924297
201612,040012,12,4,5,4,161781877
201512,5,1,4,3179,50,6708029070
201512,5,27,4,817,35,5415499536
201512,5,7,1,5489,3612,2001437262
201512,5,999,2,242,19,133877884
201512,040012,15,4,6770,158,13564114027
201612,040014,9,5,74,10,1616255600
201612,040036,17,2,25,20,12916853
201612,040072,3,3,18,6,28029888
201612,040012,8,1,5231,3795,1721346485
201612,5,19,4,95622,705,2.24737E+11
201612,040012,7,2,481,246,330733969
201512,040044,4,1,1,1,28829627
201512,040021,31,1,1768,565,156641544
201612,040044,32,3,3,1,35666218
201612,5,9,1,115807,70193,55236821746
201612,040044,2,4,58,31,3581683644
201512,040036,6,1,24,18,2725174
201612,040012,20,2,214,138,130472829
201612,040036,26,1,370,341,32927039
201612,040012,14,5,4,1,30961028
201612,040044,29,3,1,1,42053690
201512,040072,26,3,43,22,193897244
201612,040014,19,1,2669,1935,2125807720
201612,040036,25,2,60,50,29738370
201612,040002,12,2,462,380,213401651
201612,040012,18,1,1649,1231,404454814
201512,040014,9,2,5891,3456,10159116791
201512,040012,12,1,2648,2015,778038337
201512,040072,27,2,181,83,128939995
201512,040014,32,2,180,108,258719914
201512,040036,21,1,98,80,23634913
201512,040012,24,3,787,28,142239618
201512,040012,20,4,370,8,444654593
201612,5,15,4,13743,435,78997471826
201512,040014,24,1,590,427,385802992
201512,040012,23,1,1675,1244,541540428
201612,040044,8,4,53,30,1287299273
201512,040012,1,3,131,19,134872198
201512,040012,26,1,4051,2829,1177753590
201512,5,10,3,221,61,611220178
201612,5,18,1,13708,5360,980418079
201612,040014,31,4,119,25,1671072090
201512,040014,21,4,312,39,7852472092
201512,5,7,3,418,53,703190761
201512,5,9,4,83361,1556,5.11816E+11
201612,040044,11,1,29,21,42874579
201512,040002,999,1,5,3,8069936
201512,040014,20,3,15,10,49396197
201612,040002,20,3,8,6,19964169
201612,5,32,4,68,24,1392026229
201512,040012,6,4,2564,10,1087626421
201612,040002,16,4,48,21,1742202054
201512,040044,12,3,1,1,9924256
201612,040002,18,2,201,174,140169354
201612,040002,17,3,8,6,76737027
201512,5,27,1,4482,2687,1652550910
201512,5,25,3,1791,129,2532634921
201512,5,26,2,4502,1813,4669229775
201512,5,24,4,3629,74,11017352053
201512,040044,16,2,5,4,31281267
201512,040021,14,1,4273,1451,499417700
201612,040044,30,2,37,28,269378252
201612,5,2,2,5094,2323,4978855851
201512,5,8,5,10,6,1390466517
201512,5,12,1,4734,2973,1508987476
201612,5,15,1,33905,22531,12276918417
201612,040036,12,1,92,80,5828645
201512,040014,22,3,110,20,355635144
201512,040014,1,1,597,436,524890810
201512,040021,9,5,22,7,2809014501
201512,040014,4,3,17,8,88778293
201512,040021,13,1,555,214,69085751
201512,040044,19,1,16,14,105838978
201512,040044,16,4,7,4,366023065
201612,5,999,5,4,3,4825458570
201612,5,2,3,781,120,1421666435
201612,040044,29,1,2,2,2632974
201612,040044,28,2,24,20,69983876
201612,5,1,4,2507,58,8416111338
201512,040002,23,2,345,280,207297170
201612,040036,32,1,63,62,8276571
201612,5,29,4,97,18,1690139691
201612,5,31,2,3078,1323,3303458733
201512,5,19,3,4296,446,8139967603
201612,040012,23,2,411,117,292822865
201612,040072,6,2,202,127,161277984
201512,040002,22,3,38,21,248905828
201512,040002,24,1,181,158,108230353
201512,040072,1,2,292,176,374983502
201612,040021,22,1,898,383,102107141
201612,040036,28,2,41,33,8968315
201612,040014,21,2,638,383,1035966248
201612,040021,24,2,389,122,161930121
201612,040072,5,3,124,43,411990182
201512,5,18,4,62,13,1527379704
201612,040036,25,5,2,1,3990972978
201612,040021,22,4,177,19,1304620355
201512,040002,19,3,96,63,569511948
201612,5,2,5,14,1,394745159
201612,5,4,3,123,19,366434171
201612,040014,6,3,29,15,106728679
201512,040072,11,3,80,40,288198003
201612,040012,7,4,310,26,1108489162
201612,040014,10,2,199,113,313220013
201612,040072,29,3,4,3,12957013
201612,040014,11,1,2166,1547,1523085441
201612,040012,10,1,3199,1164,500947880
201512,5,32,4,208,19,1069148826
201512,040012,14,4,6166,155,13635299304
201512,040012,16,2,924,405,535310894
201512,040072,3,2,368,183,255970659
201512,5,3,1,2702,1747,944644826
201612,040014,8,1,1925,1458,1880635206
201512,040012,17,1,2563,2058,593607703
201512,040012,15,3,1148,121,1237307192
201612,040012,13,1,4385,3170,1309347458
201512,040021,5,4,906,17,1331763569
201612,040072,10,4,61,13,809980691
201612,040012,25,3,913,41,266355146
201612,040072,12,2,193,132,178487557
201612,040012,24,4,618,26,2344955360
201612,5,29,1,1935,1335,627574874
201612,5,25,5,15,3,4879907486
201612,5,27,3,413,59,810381536
201612,5,999,4,160,47,37881715343
201512,040002,26,2,1111,927,1020316623
201612,040044,28,1,13,10,8047178
201612,040036,22,2,57,48,28424383
201512,040072,1,4,23,14,494500194
201612,5,1,1,5151,3034,2291306720
201512,5,2,2,4745,1979,4440609390
201612,040012,9,5,15,8,4402969311
201512,040002,17,3,7,5,59228755
201612,040014,5,4,121,40,4743745801
201512,040002,999,4,15,5,3765428552
201512,040044,31,1,8,5,45181504
201512,5,1,3,376,59,909223266
201512,040072,4,1,122,114,56080513
201512,040044,29,3,1,1,34238334
201612,040014,9,3,842,365,2655157058
201612,040012,26,2,706,307,783305188
201612,040072,13,1,187,166,97751904
201512,040021,14,4,4544,71,4629937123
201612,040014,23,3,31,12,104670179
201512,040021,11,1,1513,552,129340068
201512,040044,16,1,1,1,4017277
201512,040012,5,4,17617,51,4559864001
201512,040036,11,1,112,93,23547956
201512,040036,9,3,128,68,416861313
201512,040021,4,4,22,6,1019372203
201512,040021,10,4,27,4,125497685
201512,040002,21,2,1228,970,1080832162
201512,040002,20,3,8,7,22578739
201512,040002,22,1,302,260,183411931
201512,040044,14,3,17,13,215137045
201612,5,3,2,1568,798,906035196
201612,5,4,1,2003,1282,771307773
201512,040021,6,2,192,70,34349770
201612,040012,24,2,539,251,414323457
201512,040014,6,1,877,603,647334732
201512,040012,6,3,141,10,74665106
201612,040021,21,2,737,274,342209819
201612,040021,23,3,14,6,15879655
201512,5,20,2,1932,1064,1297695631
201512,040072,2,1,497,376,294940069
201512,040002,21,4,97,41,4972405615
201612,040014,22,1,730,551,647948738
201612,040072,10,1,398,291,179298696
201512,040002,21,1,336,286,270792359
201512,040044,18,3,1,1,10111209
201512,040072,2,3,110,32,102251664
201512,040014,15,1,2804,2083,2215110975
201512,040002,16,4,47,16,1717602312
201612,040012,10,4,177,22,2505634187
201612,040072,30,2,656,375,637783390
201512,040014,13,3,15,7,103858012
201612,040014,8,4,289,61,3326308092
201612,040072,31,1,654,476,306455144
201512,040072,9,5,41,12,5918019698
201512,040044,28,4,19,7,281446068
201612,040012,12,2,295,128,127228114
201512,040072,10,4,62,9,978620656
201512,040014,14,2,1807,1056,3014036882
201512,040002,27,1,192,153,120114187
201612,5,26,4,2570,158,19729465094
201512,040021,16,2,517,137,93182979
201612,040012,27,1,2364,1624,736817995
201512,040021,17,1,1045,324,55090124
201612,040014,25,1,1384,1031,1291496175
201612,040014,24,2,373,220,655135214
201612,5,28,2,5339,2271,4854226209
201512,040021,7,2,172,88,60786886
201612,040014,22,4,243,36,3239988014
201512,040014,7,1,742,534,455127680
201612,040002,12,1,140,122,83262273
201612,040002,17,2,669,555,464597134
201612,040021,20,4,63,4,118048967
201512,040014,32,4,16,5,79127654
201612,040002,7,3,21,14,88577465
201612,040012,27,2,434,194,249951416
201612,040044,30,3,18,15,165787960
201612,040002,16,3,20,15,169328370
201612,040014,19,2,1858,1079,3206327891
201612,040014,22,5,9,1,476605635
201512,040002,1,2,439,351,287375117
201512,040012,31,1,2361,1557,598227817
201612,040014,25,2,700,415,1428061674
201512,5,22,2,3871,1569,3655729738
201612,040002,11,2,1856,1530,1438369482
201612,040044,31,2,23,17,82901868
201612,040012,20,3,40,13,25520826
201512,5,21,3,919,113,1716703213
201512,040012,30,2,965,412,703961464
201612,5,30,4,3594,157,26104991606
201512,040021,12,2,169,53,20096760
201512,040021,7,1,559,215,59818124
201512,040021,15,3,123,26,234585599
201512,040021,10,2,292,93,64715599
201512,040072,5,2,906,506,949780016
201612,040021,27,1,668,310,97046385
201612,040021,24,4,2245,15,547604465
201512,040072,20,1,641,552,379687741
201512,040072,17,4,10,6,79556197
201612,040021,26,2,603,265,208577949
201512,040021,24,1,915,341,102075900
201512,5,11,4,21883,227,30330261174
201512,040036,7,2,34,25,5199219
201512,040021,23,2,303,163,81971108
201512,5,8,4,19310,146,20575589056
201512,040036,3,3,2,1,220352
201512,040072,12,1,239,212,111972462
201512,5,9,3,11972,1122,16059435559
201512,040021,27,4,13,2,71122465
201612,040072,5,4,110,46,1913528231
201612,040021,14,4,4203,87,5449351723
201512,5,28,2,4899,1857,4372279991
201512,040012,8,4,16967,66,6123003922
201512,5,27,3,244,53,817971782
201512,5,25,5,15,3,5019104323
201512,040044,28,1,3,2,10035476
201512,040036,25,2,68,54,34744344
201512,5,29,1,1845,1234,653278476
201512,040002,10,4,21,9,1083960884
201612,040072,32,3,45,19,75582891
201512,040002,9,5,4,3,1006935172
201512,040044,25,4,34,18,5283980360
201512,040072,4,4,20,8,961052208
201612,040072,7,2,615,394,526257598
201512,040021,22,4,110,8,1149754616
201612,040044,13,5,1,1,370915587
201512,040072,6,2,141,99,145669118
201512,040072,7,1,763,647,302315219
201512,040021,25,1,1183,437,94592903
201612,040044,16,2,9,8,19152510
201612,040044,9,5,6,2,1383634800
201512,040072,15,3,165,97,707153238
201512,040036,1,4,1,1,612780
201612,040072,24,4,128,25,1258822619
201512,040044,27,3,1,1,21583059
201612,040036,10,2,18,16,13335776
201612,5,23,1,4656,2840,1995760593
201612,040002,25,1,404,344,302891622
201512,040044,29,1,2,2,2627093
201512,040036,3,2,13,13,1626607
201512,040044,26,4,40,18,1629600945
201612,040044,10,4,24,13,1364042052
201612,040072,1,1,501,377,208897290
201612,040072,25,3,120,51,223015142
201512,040044,28,2,11,10,66146963
201512,040036,2,3,3,2,909186
201612,5,21,3,1140,119,1989676740
201612,5,20,4,594,30,2543609164
201612,5,19,5,4,2,1278805260
201612,040021,20,2,227,86,56483775
201612,040021,19,3,625,24,163761783
201612,040021,21,1,1515,663,160171077
201612,040036,24,2,27,23,73773689
201612,040072,30,3,110,39,208988487
201512,040036,32,1,14,12,5905630
201512,040002,1,4,19,10,528823405
201612,5,8,5,15,6,1346734364
201612,040002,24,3,11,6,54441206
201512,040044,11,1,5,4,42414979
201612,5,10,3,239,57,666941601
201612,040021,26,3,94,15,94494981
201612,040002,26,1,378,320,319416997
201612,040021,28,1,1080,523,144549789
201612,040036,3,4,1,1,56139401
201512,040014,11,2,874,513,1263593229
201512,040036,22,2,67,55,16811401
201612,5,26,2,4534,2051,5026385249
201512,040002,13,4,12,6,664762876
201612,040014,16,2,531,313,702120587
201612,040072,25,4,293,49,5063854388
201612,040012,19,1,10151,6661,2990148659
201512,040014,10,3,33,13,92038294
201612,040002,7,2,1061,847,632037493
201512,040021,13,4,8,3,875201791
201612,040072,999,3,1,1,22183978
201512,040021,15,2,1476,511,342378602
201612,5,24,4,3979,97,13660733316
201512,5,29,4,60,13,1195138651
201512,5,32,1,3738,2391,1026366421
201612,5,30,1,13622,8864,5463682515
201612,040002,13,3,7,5,15679139
201612,040002,14,2,3421,2752,3250701959
201512,040044,9,2,106,94,1104771603
201512,040036,13,2,26,19,3919239
201512,040012,32,3,107,18,71811489
201512,040012,3,3,85,6,44582240
201612,040044,1,3,13,5,103301768
201612,040072,13,2,179,126,216849868
201612,040036,29,2,8,8,6521647
201612,040072,15,3,232,112,581833288
201512,040014,31,2,356,219,544628397
201512,040014,3,1,281,224,184946578
201512,040036,10,4,10,2,67699535
201512,040012,25,3,947,46,398986804
201512,040012,24,4,567,29,1890285616
201512,040036,2,2,57,34,23458625
201512,040036,6,4,3,2,171611
201512,040002,30,4,179,59,4317220573
201612,040012,5,3,421,31,295749438
201612,040012,6,2,240,104,204548228
201612,040014,2,4,120,35,1148172239
201512,5,23,2,1511,700,1342549316
201512,040036,18,1,20,18,2533178
201512,040036,15,4,154,33,5134445018
201612,040044,25,4,39,19,6726847634
201512,5,21,4,3750,134,31480211049
201612,040036,21,3,10,2,9223152
201612,040072,999,2,3,3,294429
201612,040044,23,3,4,2,39307275
201612,040044,27,2,9,5,33303935
201512,040044,23,1,4,3,51785132
201612,040044,22,4,25,11,1430679248
201512,040072,31,1,429,311,278156137
201512,040044,20,4,8,5,257817799
201612,040072,13,4,12,6,212786361
201512,5,22,3,555,82,1378303796
201612,040044,24,2,10,7,78294254
201512,040044,22,2,19,13,151967498
201612,040012,3,2,151,101,87505202
201512,040072,22,1,293,245,154002335
201612,040072,22,4,58,14,618971013
201512,040072,23,3,8,8,61951663
201512,040072,20,3,18,12,29618995
201612,040014,5,1,1232,921,880034851
201612,040014,4,2,93,67,185829201
201512,040036,22,3,8,6,36789622
201612,040072,30,1,771,600,281482495
201612,5,25,2,7341,2701,8028390237
201612,040002,28,4,67,29,3144851520
201612,5,16,2,5933,2171,5119893367
201512,040021,22,2,317,121,124470767
201512,5,7,4,209,55,2943689964
201512,040002,11,2,1648,1331,1143798245
201612,5,24,3,1595,67,1067435468
201512,5,999,5,4,2,2772970953
201512,040002,15,1,1339,1113,939833786
201612,040072,29,2,70,50,58578521
201512,040002,12,4,2,1,5875964
201612,040002,29,3,7,5,79592014
201512,040036,26,2,122,88,55718411
201612,040021,10,4,27,6,114984667
201612,040072,23,2,288,207,225204976
201612,040072,3,2,480,219,248813326
201612,040036,14,4,45,20,646682581
201512,040014,9,5,79,11,2070990300
201612,040002,1,2,534,398,336781934
201512,040012,14,2,2654,1322,2233716275
201512,040012,15,1,20915,15560,5212053363
201612,040072,24,1,874,682,297769396
201512,040014,11,3,169,53,326725995
201612,040036,18,3,1,1,12192088
201512,040036,27,4,4,1,436977852
201512,040044,29,4,2,1,63240390
201612,5,31,1,6119,3562,2661401175
201612,5,30,2,5780,2567,5054543679
201612,040012,19,2,2093,1077,1819428673
201612,040014,14,5,4,1,33758944
201512,040021,19,3,510,25,162706202
201612,040014,16,3,61,21,132955438
201612,040021,15,4,2350,68,6951513234
201612,040014,18,1,447,340,242383709
201612,040036,20,3,2,1,2232440
201512,040021,20,2,302,88,55391645
201612,040002,6,2,274,240,170643339
201612,040012,14,3,907,131,998797049
201612,040002,8,4,127,33,3048918904
201612,5,8,3,654,112,1829378985
201612,5,10,1,5282,2287,1407180973
201512,040002,25,1,365,312,265743827
201612,040072,20,1,785,632,448070601
201612,040021,29,1,245,121,23787399
201612,040021,31,3,24,8,80168219
201512,5,18,2,1342,395,856173998
201512,5,15,5,2,2,5834127093
201612,040072,15,4,225,105,7417911535
201612,040014,29,4,17,9,586958939
201612,040044,14,2,67,49,337643234
201512,040002,4,2,182,159,84564358
201612,040044,15,1,46,35,109553162
201612,040012,9,3,7022,523,4110116669
201612,040014,9,1,20976,15397,16416489293
201612,040012,2,1,5700,4254,1632385892
201612,040002,30,3,139,60,628821493
201612,040072,22,2,523,346,366568816
201512,5,32,3,225,34,340878291
201612,040002,32,1,76,65,37950441
201612,040036,5,3,7,3,29673988
201612,040014,6,4,36,12,747903328
201512,040012,28,1,3062,2381,744965396
201612,040044,18,1,6,5,1034206
201512,040036,31,4,61,7,637849063
201612,040002,31,2,710,587,488731657
201612,040002,999,1,8,4,10141605
201612,040072,24,3,39,23,108233729
201612,040072,32,4,18,13,153107028
201512,040044,23,2,24,14,128133881
201512,5,28,1,8685,5315,3405500631
201612,5,4,2,839,433,966716831
201612,5,5,1,10794,6241,3876515946
201512,040072,28,4,96,29,6395097840
201612,5,999,1,180,132,54642559
201612,040044,26,3,19,10,239424875
201512,040072,999,3,1,1,40905240
201612,5,31,3,510,62,1122209871
201612,040014,18,3,11,7,48695700
201612,040021,24,3,126,2,9065706
201612,040021,26,1,1496,663,198220342
201512,040072,24,1,530,440,347320818
201512,040014,999,4,8,3,1187157658
201612,040036,1,1,166,144,13132541
201512,040072,32,4,18,8,180057298
201612,040036,19,4,31,15,1474536606
201512,040072,4,3,13,6,101999614
201612,040002,5,3,54,36,221468785
201612,5,28,4,3631,140,23625456314
201612,040044,5,3,10,9,52087576
201612,040036,7,2,36,25,3449391
201512,040044,12,4,8,3,214688677
201612,040021,28,3,62,12,55137283
201612,040014,15,4,555,132,8804195257
201612,040012,18,3,229,8,90794777
201612,040072,999,1,2,2,152038
201612,040036,26,3,7,4,52877605
201612,040021,18,1,237,96,17664528
201612,040036,22,1,297,263,30535276
201612,5,21,5,6,2,2152569236
201612,040036,27,2,61,53,11960395
201612,040012,17,4,6487,14,833821034
201612,040036,21,2,77,63,73417271
201612,040014,30,3,138,60,579910103
201612,040021,9,1,7514,3140,1296750952
201612,040012,10,2,327,154,397590206
201512,040012,16,4,226,53,4955817363
201612,040012,31,4,1339,34,2828255159
201612,040036,3,5,1,1,217162816
201612,040014,7,3,32,17,89338391
201612,040014,31,2,401,239,548918854
201512,5,31,4,1434,83,12188064717
201612,040002,29,4,14,6,235190633
201512,040014,14,4,991,138,7689558320
201512,040002,31,4,25,15,2052839215
201512,040014,17,1,662,460,451901774
201512,040002,5,1,280,221,127510948
201612,040036,7,1,134,116,10269407
201612,040044,12,4,5,3,228385597
201512,040002,32,3,3,3,12815332
201612,040072,23,1,430,359,108194540
201612,040036,8,3,40,4,80047703
201612,040012,30,5,4,1,260979125
201612,040014,8,2,691,441,1444640204
201512,5,28,4,3132,109,22204737257
201512,5,30,2,5695,2262,4708718510
201612,040072,21,3,54,37,128944332
201612,040036,6,2,16,11,3239361
201612,040036,10,1,96,87,11854258
201512,040012,17,3,38,12,52629807
201512,040012,19,1,8753,5908,2479235870
201612,040021,8,2,525,223,155319234
201612,040072,23,3,9,7,96206134
201512,040002,29,2,78,65,59233005
201612,040012,4,1,977,683,343667053
201612,5,3,4,512,34,6439674765
201612,5,6,1,3707,1928,1700775347
201612,040012,22,3,240,27,218941823
201612,040072,8,3,110,44,263719315
201512,040072,3,3,28,5,38003298
201612,040036,29,4,1,1,43734
201512,040072,31,4,97,23,1413966635
201612,040036,27,3,3,2,13891042
201612,040014,19,4,900,195,29296492777
201612,040021,19,4,32027,58,13013279044
201612,040072,28,3,96,35,209316445
201512,040036,23,2,51,32,48444111
201612,5,23,4,7041,112,38286592426
201512,040002,9,4,1126,367,71092989849
201512,5,8,3,754,116,1953902513
201612,5,14,4,17623,524,68120927881
201612,5,15,3,2485,368,6218616553
201512,040072,10,2,320,175,342509337
201612,5,26,1,9692,5845,4095519819
201512,040044,32,4,2,1,14512101
201512,5,31,3,396,61,1168514066
201612,040072,4,1,233,196,50292676
201512,5,30,4,3343,147,25224550618
201612,040014,999,4,15,4,1196644937
201512,040044,32,1,1,1,602079
201512,040014,10,4,81,16,748069593
201612,040036,15,3,57,18,183711325
201612,040036,17,1,156,146,25583515
201612,040072,22,3,32,23,84734034
201512,040012,12,4,7,4,199190052
201612,040021,7,1,401,175,84206991
201512,040002,16,3,19,11,153056116
201612,040021,9,5,13,5,1319891285
201612,040036,17,4,3,3,32823
201612,040072,21,4,52,16,948896503
201512,040036,15,1,256,191,128563591
201512,040036,14,2,218,146,113746100
201612,040036,20,4,7,6,407435
201612,040072,16,1,518,409,168150245
201512,040036,16,3,3,1,1437937
201612,040044,25,1,13,9,23512957
201512,040072,29,3,6,3,18226393
201612,040072,15,2,2191,1418,1936015745
201612,040021,18,4,3,2,97095
201512,040044,22,3,10,6,160150313
201512,040014,11,4,208,49,3220028430
201512,040044,24,4,19,6,1062611552
201512,040002,17,1,189,158,167928344
201512,040012,13,4,104,15,1528819635
201512,040036,16,4,6,6,426689
201512,040012,8,3,225,35,286323153
201512,040012,16,1,7100,5428,1584222101
201612,5,3,3,70,17,119162337
201512,5,31,1,5896,3045,2436280829
201512,5,29,3,176,12,277388026
201512,5,26,3,625,117,2259271703
201512,040012,7,4,108,26,1083784660
201512,040014,13,2,198,128,215510171
201512,5,27,2,1929,856,1446179895
201512,040021,4,3,35,3,8573539
201612,040036,29,3,1,1,36795
201612,040002,26,2,1194,1011,1178495694
201512,040036,7,4,2,2,32153
201612,040072,18,4,50,7,56079441
201612,040044,4,4,1,1,5729030
201512,040002,3,1,151,127,52785332
201512,040012,28,3,741,46,305086426
201612,5,999,3,23,7,43012550
201512,040012,27,4,267,14,779633289
201512,040014,25,4,526,56,6066514041
201612,040021,29,2,334,26,21554486
201612,040044,15,3,20,16,279230229
201612,040021,9,3,963,97,796824912
201512,040044,27,2,3,2,24908003
201512,040014,9,1,21931,16186,16853327186
201612,040021,15,3,100,40,311358814
201512,040036,23,4,8,8,1970380617
201512,040036,7,3,2,1,108920
